"Indicator Name","Cancer Type","Year","Country Name","Region","Gender","Area","Numeric","Lower Confidence Limit","Upper Confidence Limit","Comment",
"Percentage of NCD deaths occurring under 70 years","","2019","India","South-East Asian Region","Males","","57.12286","48.81458","64.30132","",
"Percentage of NCD deaths occurring under 70 years","","2019","India","South-East Asian Region","Females","","49.88734","40.64948","57.84167","",
"Percentage of NCD deaths occurring under 70 years","","2019","Indonesia","South-East Asian Region","Total","","53.10883","43.09076","61.67151","",
"Percentage of NCD deaths occurring under 70 years","","2019","Indonesia","South-East Asian Region","Males","","58.95267","49.00823","67.01576","",
"Percentage of NCD deaths occurring under 70 years","","2019","Indonesia","South-East Asian Region","Females","","46.66063","36.86992","55.55703","",
"Percentage of NCD deaths occurring under 70 years","","2019","Iran (Islamic Republic of)","Eastern Mediterranean Region","Total","","43.10031","37.90727","47.98065","",
"Percentage of NCD deaths occurring under 70 years","","2019","Iran (Islamic Republic of)","Eastern Mediterranean Region","Males","","44.90111","40.01226","49.76822","",
"Percentage of NCD deaths occurring under 70 years","","2019","Iran (Islamic Republic of)","Eastern Mediterranean Region","Females","","40.65449","35.03253","45.53662","",
"Percentage of NCD deaths occurring under 70 years","","2019","Iraq","Eastern Mediterranean Region","Total","","55.11306","42.92922","65.56629","",
"Percentage of NCD deaths occurring under 70 years","","2019","Iraq","Eastern Mediterranean Region","Males","","57.75176","45.65743","67.89841","",
"Percentage of NCD deaths occurring under 70 years","","2019","Iraq","Eastern Mediterranean Region","Females","","52.22052","40.00995","62.95787","",
"Percentage of NCD deaths occurring under 70 years","","2019","Ireland","European Region","Total","","23.97475","18.58035","29.89694","",
"Percentage of NCD deaths occurring under 70 years","","2019","Ireland","European Region","Males","","27.23555","21.4799","33.45129","",
"Percentage of NCD deaths occurring under 70 years","","2019","Ireland","European Region","Females","","20.57416","15.60276","26.12738","",
"Percentage of NCD deaths occurring under 70 years","","2019","Israel","European Region","Total","","24.02405","18.63891","29.9934","",
"Percentage of NCD deaths occurring under 70 years","","2019","Israel","European Region","Males","","29.52999","23.40671","36.12411","",
"Percentage of NCD deaths occurring under 70 years","","2019","Israel","European Region","Females","","18.71129","14.1697","23.88226","",
"Percentage of NCD deaths occurring under 70 years","","2019","Italy","European Region","Total","","15.50902","13.45786","17.81326","",
"Percentage of NCD deaths occurring under 70 years","","2019","Italy","European Region","Males","","19.84541","17.422","22.5297","",
"Percentage of NCD deaths occurring under 70 years","","2019","Italy","European Region","Females","","11.53145","9.86184","13.43343","",
"Percentage of NCD deaths occurring under 70 years","","2019","Jamaica","Region of the Americas","Total","","36.4308","26.75739","45.9447","",
"Percentage of NCD deaths occurring under 70 years","","2019","Jamaica","Region of the Americas","Males","","33.3682","23.95945","42.73251","",
"Percentage of NCD deaths occurring under 70 years","","2019","Jamaica","Region of the Americas","Females","","39.56568","29.67761","49.16284","",
"Percentage of NCD deaths occurring under 70 years","","2019","Japan","Western Pacific Region","Total","","15.14054","13.3924","17.30718","",
"Percentage of NCD deaths occurring under 70 years","","2019","Japan","Western Pacific Region","Males","","19.66914","17.58448","22.14958","",
"Percentage of NCD deaths occurring under 70 years","","2019","Japan","Western Pacific Region","Females","","10.41982","9.06876","12.20213","",
"Percentage of NCD deaths occurring under 70 years","","2019","Jordan","Eastern Mediterranean Region","Total","","46.67363","35.40218","57.03519","",
"Percentage of NCD deaths occurring under 70 years","","2019","Jordan","Eastern Mediterranean Region","Males","","51.96523","40.43195","62.03909","",
"Percentage of NCD deaths occurring under 70 years","","2019","Jordan","Eastern Mediterranean Region","Females","","41.40345","30.61923","51.85367","",
"Percentage of NCD deaths occurring under 70 years","","2019","Kazakhstan","European Region","Total","","46.81289","37.56845","55.10253","",
"Percentage of NCD deaths occurring under 70 years","","2019","Kazakhstan","European Region","Males","","59.69762","50.2009","67.32515","",
"Percentage of NCD deaths occurring under 70 years","","2019","Kazakhstan","European Region","Females","","34.117","26.29954","42.03234","",
"Percentage of NCD deaths occurring under 70 years","","2019","Kenya","African Region","Total","","71.11657","60.05971","79.66334","",
"Percentage of NCD deaths occurring under 70 years","","2019","Kenya","African Region","Males","","74.68281","65.13452","81.93704","",
"Percentage of NCD deaths occurring under 70 years","","2019","Kenya","African Region","Females","","67.49626","54.86508","77.41546","",
"Percentage of NCD deaths occurring under 70 years","","2019","Kiribati","Western Pacific Region","Total","","72.39384","59.44315","81.19637","",
"Percentage of NCD deaths occurring under 70 years","","2019","Kiribati","Western Pacific Region","Males","","80.80923","70.15292","87.40303","",
"Percentage of NCD deaths occurring under 70 years","","2019","Kiribati","Western Pacific Region","Females","","63.38569","49.2203","74.01249","",
"Percentage of NCD deaths occurring under 70 years","","2019","Kuwait","Eastern Mediterranean Region","Total","","75.13246","67.5649","81.18299","",
"Percentage of NCD deaths occurring under 70 years","","2019","Kuwait","Eastern Mediterranean Region","Males","","78.42776","71.87898","83.60877","",
"Percentage of NCD deaths occurring under 70 years","","2019","Kuwait","Eastern Mediterranean Region","Females","","65.81517","55.34048","74.43149","",
"Percentage of NCD deaths occurring under 70 years","","2019","Kyrgyzstan","European Region","Total","","53.7375","45.19314","61.45013","",
"Percentage of NCD deaths occurring under 70 years","","2019","Kyrgyzstan","European Region","Males","","64.63066","56.526","71.2318","",
"Percentage of NCD deaths occurring under 70 years","","2019","Kyrgyzstan","European Region","Females","","42.23821","34.08636","50.59053","",
"Percentage of NCD deaths occurring under 70 years","","2019","Lao People's Democratic Republic","Western Pacific Region","Total","","60.15293","44.84205","71.91179","",
"Percentage of NCD deaths occurring under 70 years","","2019","Lao People's Democratic Republic","Western Pacific Region","Males","","65.10999","49.9774","75.95821","",
"Percentage of NCD deaths occurring under 70 years","","2019","Lao People's Democratic Republic","Western Pacific Region","Females","","54.4497","39.35546","67.02006","",
"Percentage of NCD deaths occurring under 70 years","","2019","Latvia","European Region","Total","","26.94807","19.58359","34.80956","",
"Percentage of NCD deaths occurring under 70 years","","2019","Latvia","European Region","Males","","41.12406","31.84852","49.85689","",
"Percentage of NCD deaths occurring under 70 years","","2019","Latvia","European Region","Females","","15.97416","10.88445","22.13532","",
"Percentage of NCD deaths occurring under 70 years","","2019","Lebanon","Eastern Mediterranean Region","Total","","41.95872","30.43878","52.40018","",
"Percentage of NCD deaths occurring under 70 years","","2019","Lebanon","Eastern Mediterranean Region","Males","","46.78414","35.47109","56.77804","",
"Percentage of NCD deaths occurring under 70 years","","2019","Lebanon","Eastern Mediterranean Region","Females","","35.73898","24.12258","46.63007","",
"Percentage of NCD deaths occurring under 70 years","","2019","Lesotho","African Region","Total","","65.4733","47.47681","77.46049","",
"Percentage of NCD deaths occurring under 70 years","","2019","Lesotho","African Region","Males","","74.2124","58.89604","83.65085","",
"Percentage of NCD deaths occurring under 70 years","","2019","Lesotho","African Region","Females","","57.61101","38.05845","71.56853","",
"Percentage of NCD deaths occurring under 70 years","","2019","Liberia","African Region","Total","","60.51832","41.99085","74.91191","",
"Percentage of NCD deaths occurring under 70 years","","2019","Liberia","African Region","Males","","62.8194","43.22196","77.26976","",
"Percentage of NCD deaths occurring under 70 years","","2019","Liberia","African Region","Females","","58.64093","41.05341","72.84598","",
"Percentage of NCD deaths occurring under 70 years","","2019","Libya","Eastern Mediterranean Region","Total","","53.99388","39.79988","66.20066","",
"Percentage of NCD deaths occurring under 70 years","","2019","Libya","Eastern Mediterranean Region","Males","","56.92361","42.45413","69.21841","",
"Percentage of NCD deaths occurring under 70 years","","2019","Libya","Eastern Mediterranean Region","Females","","51.08617","37.27102","63.03303","",
"Percentage of NCD deaths occurring under 70 years","","2019","Lithuania","European Region","Total","","25.47028","19.09901","32.25231","",
"Percentage of NCD deaths occurring under 70 years","","2019","Lithuania","European Region","Males","","38.50432","30.35012","46.34743","",
"Percentage of NCD deaths occurring under 70 years","","2019","Lithuania","European Region","Females","","15.06812","10.76978","20.12687","",
"Percentage of NCD deaths occurring under 70 years","","2019","Luxembourg","European Region","Total","","23.36208","17.86116","29.66714","",
"Percentage of NCD deaths occurring under 70 years","","2019","Luxembourg","European Region","Males","","29.68703","23.31362","36.74215","",
"Percentage of NCD deaths occurring under 70 years","","2019","Luxembourg","European Region","Females","","17.20559","12.73208","22.50221","",
"Percentage of NCD deaths occurring under 70 years","","2019","Madagascar","African Region","Total","","63.90886","47.35524","76.05084","",
"Percentage of NCD deaths occurring under 70 years","","2019","Madagascar","African Region","Males","","65.81244","49.19473","77.71874","",
"Percentage of NCD deaths occurring under 70 years","","2019","Madagascar","African Region","Females","","62.07803","45.64896","74.38851","",
